account.licenseNumber;listing.address.point.lat;listing.address.point.lon;listing.advertiserId;listing.totalAreas
131313-J-SP;-21.998928;-47.901189;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;48m2
131313-J-SP;-21.998928;-47.901189;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;48m2
00254-J-SC;-27.5995;-48.583975;4facce12-e20d-00a9-e96c-f0fec9d61fb8;62m2
030639-J-SP;-20.808235;-49.388207;5b7a4dcf-e742-1634-18ac-e0af875d67d0;50m2
21729-J-SP;-23.557576;-46.594515;cd94aca2-5dd5-886e-de02-d37e6106f204;53m2
33739-F-RS;-30.014997;-51.19285;7094e271-d724-5027-6788-863311f213fc;114m2
24067-J-SP;-23.663083;-46.529071;2f44dce4-c238-13a4-2fb3-e8cd0bebfc03;75m2
29427-J-SP;-23.624292;-46.528629;6a6af80a-dd30-1f7c-4a11-e74c07a06601;58m2
410750-F-RJ;-22.912676;-43.282865;a23fa3a1-dee2-e53c-1e59-7870b770aa19;73m2
06529-J-SP;-23.661339;-46.528962;5e349c0b-d1cc-e3b9-31ff-535438b31a0d;67m2
24344-J-SP;-23.559469;-46.749264;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;58m2
24344-J-SP;-23.654247;-46.597962;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;57m2
00037-J-SP;-23.033415;-45.57474;bb393402-44e9-3e5f-93bb-0622ab525181;102m2
012480-J-SP;-22.571994;-47.396174;9971be66-59bf-e362-49cc-b655f47254b2;71m2
00390-J-SC;-27.579092;-48.623344;e5c76b7b-e6ec-6f8f-b57d-01025f8e689e;123m2
24344-J-SP;-23.612303;-46.696303;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;63m2
00039-J-RS;-29.165256;-51.181705;60b57036-d4d0-69af-3ed8-8242aa165882;189m2
20189-J-SP;-23.422569;-47.41866;6b317318-c4ab-f0e0-277c-2993cfb6f8a8;48m2
02119-J-PR;-23.304452;-51.169582;e71c7a38-6c4f-51c3-08bc-96f6a53c9dcd;60m2
26206-J-SP;-22.719267;-47.643672;ecb69b02-28ae-2904-64ae-07a112b6d9d3;54m2
24344-J-SP;-23.532158;-46.549321;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;53m2
164873-F-SP;-23.496575;-46.845063;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;68m2
03260-J-MG;-21.780984;-43.352291;1adc6f5c-3f4a-d281-b166-e1d18c3d0b8b;83m2
16775-J-SP;-23.026487;-46.981835;d8bc1dd0-3b8d-5e2b-a1fe-be91fad3c69d;68m2
24344-J-SP;-30.051547;-51.202602;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;74m2
20929-J-SP;-23.561406;-46.756674;87036264-8b7a-89cf-fdcf-7f84c4550370;72m2
03214-J-MG;-19.906833;-43.924497;85d8b89f-c041-f6b0-ab35-64b18f427c93;80m2
00390-J-SC;-27.596689;-48.64613;e5c76b7b-e6ec-6f8f-b57d-01025f8e689e;69m2
24847-J-RS;-29.986703;-50.13167;6f6eea1e-e79e-c298-3a7b-18c551074129;75m2
normal;-27.583819;-48.524306;701b0dee-1774-ab17-d9f0-ad7e13fdb054;63m2
33739-F-RS;-30.014997;-51.19285;7094e271-d724-5027-6788-863311f213fc;114m2
18958-J-SP;-23.55052;-46.633309;a25fa9d6-e6ed-62a8-ca6f-06ddeb79710b;62m2
131313-J-SP;-22.008749;-47.906254;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;65m2
24344-J-SP;-23.470826;-46.523291;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;72m2
24344-J-SP;-23.556229;-46.630138;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
24344-J-SP;-22.925437;-43.174996;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;79m2
131313-J-SP;-21.998928;-47.901189;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;48m2
24344-J-SP;-22.898516;-47.065523;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;70m2
31833-J-SP;-23.185708;-46.897806;4fdeffec-ce08-29ba-661b-1c04de7f151f;45m2
24344-J-SP;-23.519853;-46.566265;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;63m2
015908-J-SP;-23.53286;-46.659192;baccf0a3-28a2-2930-59f4-af0808c4ba2b;80m2
03703-J-PR;-23.312702;-51.166506;b0cac9f3-5c14-e5d4-c19e-62c305b54183;120m2
02463-J-SP;-23.669019;-46.598706;9bf3c512-249d-192b-1b54-aa4a1fabf803;50m2
16775-J-SP;-23.090027;-46.94966;d8bc1dd0-3b8d-5e2b-a1fe-be91fad3c69d;49m2
normal;-23.625785;-46.548845;640dec92-2c12-7feb-f159-b4771b7676a7;75m2
24344-J-SP;-23.647285;-46.666999;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;59m2
17862-J-SP;-22.961796;-46.999489;22fe3b7a-19a0-0ca2-c096-835ce790696d;47m2
normal;-23.53689;-46.591617;81d43f22-3a25-704f-4531-bb53958f7eb5;110m2
24344-J-SP;-22.917659;-47.074265;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;57m2
03959-J-MG;-18.928231;-48.236598;15d981f3-45fe-66a9-dab4-9028f706a79e;60m2
25949-J-SP;-23.613008;-46.602841;a490cc19-a9fc-0c3f-0e2e-def51832abc9;51m2
normal;-22.983854;-43.221838;ecec47aa-5e1d-0fbe-b6b5-bd6ee5186e38;75m2
normal;-23.55052;-46.633309;8b3d8fb9-f8ad-12d3-9bdd-338d92431dc4;202m2
30992-J-SP;-23.536902;-46.674317;b7e11b8e-f512-78c3-11c4-4dbcd94591ab;140m2
88024-F-SP;-23.591283;-46.640527;0b7a95cf-7fa5-8b4e-dd05-fd6c84ea0730;68m2
49700-F-RS;-29.908823;-51.165522;cc41129a-909d-b278-3dfe-88ed90bc87c3;76m2
74415-F-RJ;-22.425676;-42.979427;28b025f3-4c36-ca3b-3f02-010ea1fba363;normalm2
24344-J-SP;-23.686397;-46.631718;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;57m2
23192-J-RS;-29.67644;-51.128792;8f0a18e3-67fa-2dbc-b1d5-48be60027e54;151m2
24344-J-SP;-23.635202;-46.665445;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
29839-J-SP;-22.89563;-47.053511;3455a872-81e3-dcbc-88c4-5df254a3802d;55m2
006906-J-RJ;-22.505051;-41.923777;9882ef2a-69f2-104f-854e-a22f1d635211;98m2
24344-J-SP;-23.54609;-46.590326;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
24344-J-SP;-23.639347;-46.560295;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;82m2
22002-F-RS;-30.008727;-51.133107;cb2c69c1-e591-69c2-b67d-49ea7df15ad5;55m2
20189-J-SP;-23.528697;-47.48378;6b317318-c4ab-f0e0-277c-2993cfb6f8a8;57m2
05843-J-PR;-23.304452;-51.169582;d680165f-5502-4bb3-8044-ce3e8aa47f75;169m2
24344-J-SP;-22.920207;-47.048456;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
164873-F-SP;-23.493314;-46.847803;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;68m2
057449-F-RJ;-22.93153;-43.247674;04895c1d-699b-8dd2-bfe9-ff7d39925b33;72m2
25070-F-RJ;-22.940276;-43.176873;692366de-3de9-c099-58c9-c067350e845e;normalm2
103714-J-SP;-23.615555;-46.685058;33fac1af-a3c4-e68e-6384-1da7e3724b03;41m2
normal;-22.927328;-43.232822;8b4f0cd6-3fae-5002-9d6a-45f74af6ddfc;normalm2
05172-J-SP;-23.519296;-46.567198;4ef77a9f-3efd-7d85-4dd6-9fb590c3e9b0;60m2
86402-F-SP;-23.611576;-46.692951;b6a65051-fafb-5e02-ab99-af82d2f8fc96;107m2
21597-J-RS;-30.060888;-51.191786;086d6783-a45f-aeb9-5cb3-646bd2e4c250;54m2
23030-F-SP;-23.463697;-46.525477;4459a6a2-624e-bc17-a957-826743e34ccf;125m2
28161-J-SP;-23.609578;-46.659011;6374bca0-531d-479d-056c-c541d1f833c0;41m2
07009-J-RJ;-22.927741;-43.349293;a1b1ed9e-eb1d-5b05-2466-90ad6a2806d8;68m2
normal;-22.903571;-43.120584;974ed8a1-a23c-35dc-713e-9c68e6a5bdd1;101m2
06837-J-RJ;-22.999572;-43.418398;b367cf5d-7bfd-2461-9937-112a957d8888;70m2
24344-J-SP;-23.499509;-46.553279;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
131313-J-SP;-21.998928;-47.901189;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;48m2
131313-J-SP;-21.998928;-47.901189;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;48m2
00520-J-SP;-23.535191;-46.654895;9b110c9e-b761-fad0-f131-00c94f6daeee;45m2
00254-J-SC;-27.5995;-48.583975;4facce12-e20d-00a9-e96c-f0fec9d61fb8;62m2
24344-J-SP;-23.497083;-46.628381;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;42m2
030639-J-SP;-20.808235;-49.388207;5b7a4dcf-e742-1634-18ac-e0af875d67d0;50m2
19371-J-SP;-23.621285;-46.641742;5a882328-06c4-52e1-bd0f-2b2e11a2b5ba;55m2
31833-J-SP;-23.185708;-46.897806;4fdeffec-ce08-29ba-661b-1c04de7f151f;93m2
24344-J-SP;-23.509847;-46.860978;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
20899-J-SP;-23.534624;-46.679638;7589764b-b19f-5412-78a1-a5c895511e05;64m2
20899-J-SP;-23.556078;-46.674193;7589764b-b19f-5412-78a1-a5c895511e05;50m2
24344-J-SP;-29.913229;-51.135573;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;49m2
05694-J-RJ;-22.933666;-43.238453;38ce760c-1310-dcd9-e12c-f0e20baba7e4;normalm2
00520-J-SP;-23.526097;-46.631446;9b110c9e-b761-fad0-f131-00c94f6daeee;68m2
17862-J-SP;-22.974447;-46.994775;22fe3b7a-19a0-0ca2-c096-835ce790696d;74m2
24344-J-SP;-23.54155;-46.808788;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;56m2
24344-J-SP;-30.046817;-51.171978;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;57m2
07017-J-RJ;-23.021119;-43.457601;aae62c2b-05c1-8fdc-6276-6e0fd58ce83c;100m2
01599-J-MG;-19.933371;-43.93496;65e30cb0-e272-f524-74ff-25818e5f8326;135m2
normal;-30.02475;-51.157233;1a196c9f-6821-9f80-7145-2d8ffb09652b;70m2
00266-J-RS;-30.039358;-51.197076;257af2a2-59c2-3e26-abbc-3e141936a77e;44m2
03214-J-MG;-19.953066;-43.934134;85d8b89f-c041-f6b0-ab35-64b18f427c93;130m2
16505-J-SP;-23.533833;-46.316835;15cb3e92-e9a1-3dc2-5374-f8e41aad3de8;93m2
21478-F-RJ;-23.017479;-43.46259;90b530dd-c996-34a5-f17a-6ee618a66f69;normalm2
05670-J-SP;-22.909938;-47.062633;441a9fb1-681c-db02-426d-df299fa613f0;85m2
77115-J-SP;-24.012049;-46.404064;65e05d09-156f-7b03-c792-50fbac8709cd;90m2
24344-J-SP;-23.646935;-46.668305;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;78m2
77115-J-SP;-24.018886;-46.460605;65e05d09-156f-7b03-c792-50fbac8709cd;82m2
24344-J-SP;-23.718417;-46.552909;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;52m2
175791-F-SP;-23.499802;-46.639668;ee00785c-f34c-25df-3514-8c1daf00a60f;75m2
28914-J-SP;-22.893819;-47.057493;e63c21f6-bb9a-16b5-cc81-8519e02693c3;65m2
03327-J-MG;-21.761431;-43.354302;3ad51e7d-29a5-b59f-a940-a91ef7187479;1m2
24344-J-SP;-23.477923;-46.541638;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;68m2
03327-J-MG;-21.775249;-43.373354;3ad51e7d-29a5-b59f-a940-a91ef7187479;2000m2
normal;-23.296459;-46.729114;a18ba611-883e-2230-5234-ea577c3e3112;106m2
19017-J-SP;-23.622659;-46.638479;7b52230c-8cd5-4c33-18fa-fb2761b9dc00;50m2
00769-J-SP;-23.556693;-46.608595;4c7179dc-f66f-1920-8c74-b127abec1d03;48m2
17869-J-SP;-23.591276;-46.627841;08711573-d6f9-22a7-a6cd-67ba310f2e3d;74m2
86402-F-SP;-23.614888;-46.684946;b6a65051-fafb-5e02-ab99-af82d2f8fc96;41m2
14410-F-RJ;-22.936773;-43.175841;ad1c5af7-532c-b6bb-23b9-7fe7a73b7f84;normalm2
131313-J-SP;-22.010583;-47.898901;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;69m2
04757-J-RJ;-23.003349;-43.351875;0587c930-abde-e1d8-c49a-f1125ef8c60e;84m2
normal;-30.010461;-51.157155;1a196c9f-6821-9f80-7145-2d8ffb09652b;82m2
02463-J-SP;-23.619951;-46.637312;9bf3c512-249d-192b-1b54-aa4a1fabf803;57m2
19828-J-SP;-23.612118;-46.685606;88972f09-3752-454e-31b2-2f2e74da5441;170m2
24344-J-SP;-29.731216;-51.153967;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;105m2
08391-J-SP;-23.223701;-45.900907;9dcb336e-bb97-651a-adf6-b5ad0a91d84d;74m2
029987-F-RJ;-22.931492;-43.180638;0845f238-7d0a-c7d9-d2db-2aba2b8b068a;normalm2
02392-J-MG;-19.908091;-43.922976;ec8ba9a6-f067-faec-ed42-84d43f025cbd;90m2
07302-J-RJ;-22.884776;-42.021145;af2139a0-f922-6e0a-5610-a0452ed43b2f;70m2
24344-J-SP;-23.53177;-46.565493;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;58m2
24344-J-SP;-23.005029;-43.339239;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;80m2
19578-J-SP;-23.544323;-46.566028;01955934-b441-fa22-dbde-7ba8d9b90fcd;57m2
04149-J-MG;-20.756141;-42.876837;45c80468-1379-8252-3003-23dfa5154a62;100m2
29427-J-SP;-23.662601;-46.532153;6a6af80a-dd30-1f7c-4a11-e74c07a06601;67m2
23241-J-SP;-23.658196;-46.692694;4983c4c4-dee6-3ced-cbcd-e4def4013244;120m2
03366-J-MG;-19.952221;-43.927001;82910b54-ad60-d86e-eaf7-35706b752098;83m2
24344-J-SP;-23.503127;-46.577923;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;70m2
03214-J-MG;-19.88984;-43.925794;85d8b89f-c041-f6b0-ab35-64b18f427c93;78m2
168895-F-SP;-21.146931;-47.848287;60c69223-dc93-beb2-9c42-4c295b59937d;42m2
normal;-23.001908;-43.390934;71cff013-6189-d7cd-f9fc-4c1d048530e8;120m2
97833-J-SP;-22.909938;-47.062633;03d5f86b-6673-1aad-0442-7a35549909f0;73m2
24344-J-SP;-29.910226;-51.166199;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
02010-J-SC;-27.59088;-48.553052;4ff00911-cf90-96be-ca12-648d93550b72;98m2
27231-J-SP;-23.719641;-46.545667;f6c0ee4b-6955-7df9-e10c-22d6646d82ed;55m2
02696-J-PR;-23.332375;-51.187299;b3ad6ec1-6c42-bce3-1a13-1b6382c32d58;80m2
080225-F-SP;-22.863583;-47.026621;c091da53-e73e-d640-09f9-0d5b94803956;240m2
20756-J-SP;-23.491965;-46.716596;01368288-0da4-a6f2-ca77-aa9926d4596a;47m2
005093-J-RJ;-22.964447;-43.184017;790f8866-cf53-abf6-ec12-d0d2e8fea064;95m2
23643-J-SP;-22.891715;-47.056572;7a66f32d-43e9-55f9-cb78-cdcdc0f444ea;89m2
29076-J-SP;-22.89563;-47.053511;6eda4c94-79b5-96a4-f2d1-c982e49fdc38;80m2
23643-J-SP;-22.891715;-47.056572;7a66f32d-43e9-55f9-cb78-cdcdc0f444ea;89m2
29896-J-SP;-22.968084;-46.994564;0e1ac8cb-96f8-5a67-12f5-ec61f454ca77;67m2
16505-J-SP;-23.543214;-46.309126;15cb3e92-e9a1-3dc2-5374-f8e41aad3de8;268m2
02247-J-RJ;-22.966854;-43.185677;a201b395-fa8a-5332-d495-a427f0477bf4;70m2
22671-J-SP;-22.852935;-47.050576;3f549879-0117-10d0-688a-1c25bdb8727d;80m2
83930-F-SP;-24.011047;-46.26575;380d0658-8ce7-7bc1-bf63-5dc2c7a64725;110m2
077071-F-RJ;-23.003721;-43.328289;bd90c46d-685c-5bdc-f5f8-49ff350cca4f;65m2
24344-J-SP;-22.981378;-43.192755;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;72m2
normal;-23.009757;-43.329923;0bc7aab8-d066-28dc-797f-dba7cf6ffe99;normalm2
03142-J-MG;-19.88984;-43.925794;730b66ce-df34-a71b-f7a3-87935c9772c6;70m2
00039-J-RS;-30.131727;-51.232115;60b57036-d4d0-69af-3ed8-8242aa165882;62m2
30338-J-SP;-23.665336;-46.565591;3eecf98a-bca2-a28d-d7d4-4b13062db4c5;50m2
21592-J-SP;-23.083867;-47.205701;83382b94-7925-442d-a547-04149c3721cf;100m2
24344-J-SP;-23.551607;-46.645338;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;36m2
07613-F-RS;-30.092513;-51.240357;d582175a-68a0-7d8b-30ce-53e931a50352;79m2
24344-J-SP;-22.984983;-43.22855;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;84m2
29139-J-SP;-23.50153;-47.45256;c9839115-5996-51e9-03ab-f1cca4d45546;65m2
23192-J-RS;-29.679574;-51.137051;8f0a18e3-67fa-2dbc-b1d5-48be60027e54;115m2
51719-F-RJ;-22.968645;-43.185801;65fec138-8602-d102-16da-8f17662f73d8;55m2
23030-F-SP;-23.45706;-46.5106;4459a6a2-624e-bc17-a957-826743e34ccf;52m2
normal;-23.009757;-43.329923;1f523f3f-6e38-2eb8-1c5f-add631247402;140m2
03921-J-RJ;-22.976974;-43.197452;cbe652c8-72a1-59b5-852c-83eb2eb79d6d;125m2
22461-J-SP;-23.568125;-46.661022;1d5cc604-5e32-d82c-6a5c-4273b1a63d37;40m2
22461-J-SP;-23.614888;-46.684946;1d5cc604-5e32-d82c-6a5c-4273b1a63d37;43m2
normal;-22.8977;-43.127576;974ed8a1-a23c-35dc-713e-9c68e6a5bdd1;110m2
131313-J-SP;-22.008233;-47.881084;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;79m2
07302-J-RJ;-22.882059;-42.030971;af2139a0-f922-6e0a-5610-a0452ed43b2f;90m2
32733-J-SP;-23.519157;-46.680445;5ff08a88-c024-5d1a-569e-37ae23947bb9;59m2
19578-J-SP;-23.553206;-46.567698;01955934-b441-fa22-dbde-7ba8d9b90fcd;40m2
normal;-30.07102;-51.201513;243f5507-8112-e525-212e-3766e8b2da95;81m2
24344-J-SP;-29.665281;-51.136801;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
04177-J-PR;-25.438385;-49.272103;f8710075-6377-ae9f-0de3-26a26e81244b;80m2
04952-J-RN;-5.852217;-35.251076;dba33917-3439-edc7-77c8-3d8eac860bcc;67m2
09842-J-SP;-22.89468;-47.057844;68934fc7-c58f-d67a-0820-361a35f0e4f1;58m2
0000-J-RJ;-22.889682;-42.024221;03a92daa-70ef-6b93-64ed-85dbdc6886d7;181m2
015908-J-SP;-23.531841;-46.657696;baccf0a3-28a2-2930-59f4-af0808c4ba2b;56m2
28914-J-SP;-22.906936;-47.053651;e63c21f6-bb9a-16b5-cc81-8519e02693c3;158m2
32539-J-SP;-23.276916;-47.285291;fd2fe244-a17a-929e-33b2-b10a5b7b267a;67m2
30338-J-SP;-23.664211;-46.562537;3eecf98a-bca2-a28d-d7d4-4b13062db4c5;80m2
normal;-27.634992;-48.521946;701b0dee-1774-ab17-d9f0-ad7e13fdb054;77m2
normal;-19.941087;-43.91888;e22f9286-570c-cf68-c1d6-f2ad99d12472;120m2
54481-F-RJ;-23.007025;-43.457254;ea6908ac-e3ff-e5cb-64d1-b46c75da889e;normalm2
02247-J-RJ;-23.006805;-43.324415;a201b395-fa8a-5332-d495-a427f0477bf4;105m2
normal;-22.935278;-43.371598;028e0727-30d6-e671-a6b2-faaf1259390a;normalm2
005681-J-RJ;-22.934822;-43.350836;53276709-7d9a-f759-8f58-f8f54587bb9e;58m2
00769-J-SP;-23.555746;-46.606009;4c7179dc-f66f-1920-8c74-b127abec1d03;60m2
175791-F-SP;-23.499802;-46.639668;ee00785c-f34c-25df-3514-8c1daf00a60f;75m2
28914-J-SP;-22.893819;-47.057493;e63c21f6-bb9a-16b5-cc81-8519e02693c3;65m2
24344-J-SP;-23.477923;-46.541638;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;68m2
16924-J-SP;-23.55052;-46.633309;50a5f023-7f94-7b8f-bddc-0220a2b4afe2;50m2
24344-J-SP;-23.526624;-46.483239;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
88702-J-SP;-23.711139;-46.547385;05b049b8-3ebd-26cf-ff40-1196ed140211;70m2
25949-J-SP;-23.564924;-46.655098;a490cc19-a9fc-0c3f-0e2e-def51832abc9;74m2
86402-F-SP;-23.614888;-46.684946;b6a65051-fafb-5e02-ab99-af82d2f8fc96;41m2
normal;-30.008685;-51.190615;79f65fa2-3191-ad3b-91c4-d12d3778372c;85m2
004772-J-RJ;-22.903724;-43.298585;f00f02d6-60ca-bcac-5323-c62b7705edcb;normalm2
24344-J-SP;-23.621254;-46.747229;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;42m2
26206-J-SP;-22.742161;-47.632601;ecb69b02-28ae-2904-64ae-07a112b6d9d3;54m2
16505-J-SP;-23.556866;-46.332242;15cb3e92-e9a1-3dc2-5374-f8e41aad3de8;50m2
02061-J-SP;-23.683827;-46.627097;e7aac8ea-8821-8e55-955e-ae5e3f9500ad;70m2
04623-J-MG;-19.747052;-43.931198;4be415eb-dfc1-ef27-1269-b798692d226c;6046m2
25225-J-SP;-23.185708;-46.897806;29a60e46-c358-0e1b-4921-e3dac0843444;66m2
27094-J-SP;-23.121804;-46.564455;cba6f559-5853-7f59-45dc-0c85374bd966;65m2
24344-J-SP;-23.572087;-46.571187;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;75m2
00039-J-RS;-30.024789;-51.105352;60b57036-d4d0-69af-3ed8-8242aa165882;44m2
24344-J-SP;-22.882874;-47.04956;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;67m2
24344-J-SP;-22.940916;-43.190695;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;130m2
00769-J-SP;-23.565404;-46.584224;4c7179dc-f66f-1920-8c74-b127abec1d03;86m2
20728-J-SP;-22.903824;-47.049702;1074f36e-44a9-410f-e326-b3ec8e88bcbb;184m2
6323-J-RJ;-23.004537;-43.348198;044c659c-a808-87d1-7cf0-572de0c927ab;190m2
10179-J-SP;-22.899565;-47.079344;394e6e62-1cc3-af5d-b465-902b6cb44261;52m2
09544-J-SP;-23.223229;-45.909657;8edfbbd2-c248-2077-0e43-7af4dd1f4810;80m2
81511-F-SP;-23.50153;-47.45256;5ec44040-463f-2a7c-97f7-1f2391b2118d;52m2
30806-F-RS;-30.032968;-51.212945;68c68eb6-0afe-167a-9199-e333f0754043;normalm2
03132-J-MG;-19.930825;-43.928031;76ed8098-733f-3011-eb24-3e59f0714794;77m2
19162-F-RS;-30.026124;-51.117114;847d0f60-f5c3-b241-be6a-7a60a12c14bb;44m2
24344-J-SP;-23.52511;-46.68897;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
031736-J-SP;-23.190239;-46.856291;0e658b8e-9e85-242b-678b-810624664821;9000m2
25038-J-SP;-23.532346;-46.681242;8aed4a1c-9ee7-199c-d454-1b426922b527;137m2
26004-J-SP;-23.985673;-46.300191;0bab7f62-5bef-d0fb-45d7-355b4ccf28c5;50m2
20079-J-SP;-23.962467;-46.340018;1e0fe255-bb1a-7952-420d-6be8d0fbe23d;91m2
24344-J-SP;-22.893091;-47.057656;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
02696-J-PR;-23.354495;-51.144491;b3ad6ec1-6c42-bce3-1a13-1b6382c32d58;56m2
24344-J-SP;-22.913058;-47.044429;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;90m2
05319-J-RJ;-22.89169;-43.036087;c97a557a-4611-d3e0-106e-442c7f545754;60m2
21893-J-SP;-22.911448;-47.05644;bf72c2b8-1e43-32f6-8482-c3ad7db2ae4f;50m2
00039-J-RS;-29.178541;-51.157832;60b57036-d4d0-69af-3ed8-8242aa165882;53m2
033039-J-SP;-23.689085;-46.615121;8049a842-baef-30f3-83fd-a45ab8b1a512;51m2
164873-F-SP;-23.497435;-46.846524;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;68m2
normal;-22.987997;-43.357561;6be92055-054c-49ce-4ba4-a291a0bfc4eb;normalm2
24344-J-SP;-22.826765;-47.081989;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
144440-F-SP;-23.551762;-46.65139;1d7e2a56-6653-3626-fd20-e48802c810b1;35m2
02061-J-SP;-23.609845;-46.662535;dfe23076-a237-64c0-2ba7-fa7be9dd2b29;155m2
013388-J-SP;-22.896327;-47.05249;a9e293a1-69f8-911c-b981-d9c3a7d12988;197m2
normal;-22.8977;-43.127576;974ed8a1-a23c-35dc-713e-9c68e6a5bdd1;110m2
normal;-22.8977;-43.127576;974ed8a1-a23c-35dc-713e-9c68e6a5bdd1;110m2
95960-F-SP;-23.646411;-46.666913;60961d96-c982-38f8-baec-b04191df60ad;115m2
07302-J-RJ;-22.882059;-42.030971;af2139a0-f922-6e0a-5610-a0452ed43b2f;90m2
131313-J-SP;-23.466643;-47.434678;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;61m2
24344-J-SP;-29.665281;-51.136801;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
04177-J-PR;-25.438385;-49.272103;f8710075-6377-ae9f-0de3-26a26e81244b;80m2
04952-J-RN;-5.852217;-35.251076;dba33917-3439-edc7-77c8-3d8eac860bcc;67m2
21597-J-RS;-30.056405;-51.192576;086d6783-a45f-aeb9-5cb3-646bd2e4c250;85m2
30338-J-SP;-23.664211;-46.562537;3eecf98a-bca2-a28d-d7d4-4b13062db4c5;80m2
01523-J-PR;-25.495123;-49.271474;a9fe0665-a0a8-e4d5-934b-03229d78fbe7;120m2
00390-J-SC;-27.670042;-48.661441;e5c76b7b-e6ec-6f8f-b57d-01025f8e689e;70m2
02247-J-RJ;-23.006805;-43.324415;a201b395-fa8a-5332-d495-a427f0477bf4;105m2
04149-J-MG;-20.730392;-42.868663;45c80468-1379-8252-3003-23dfa5154a62;70m2
07302-J-RJ;-22.877981;-42.013639;af2139a0-f922-6e0a-5610-a0452ed43b2f;75m2
normal;-25.413878;-49.263772;61da08a4-0499-c8e5-3399-f78c0017ed31;70m2
26185-J-SP;-23.524469;-47.511444;ca4dbc39-b3a9-4287-e7ca-72dd48414cf1;55m2
24344-J-SP;-23.538315;-46.67025;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;63m2
34599-J-SP;-22.737889;-47.333691;14f30c45-7c8f-26a2-fba9-6e59048a8e4a;94m2
00037-J-SP;-23.031567;-45.59953;bb393402-44e9-3e5f-93bb-0622ab525181;46m2
22461-J-SP;-23.614888;-46.684946;1d5cc604-5e32-d82c-6a5c-4273b1a63d37;43m2
27854-J-SP;-23.561691;-46.667366;0f1be4fe-7b38-a868-1522-149d83055cc9;340m2
26567-J-SP;-23.601241;-46.666463;0367303f-fdc1-ce63-8071-51b2a2c2ebfa;236m2
